fecha,codigo,concepto,debito,credito,saldo
23/08/2022,6,Perc. S/cred,"614,58",,"-23.969.078,23"
23/08/2022,6,Perc. S/cred,"609,23",,"-23.866.924,81"
23/08/2022,6,Perc. S/cred,"537,56",,"-23.776.723,04"
23/08/2022,6,Perc. S/cred,"336,74",,"-23.720.061,32"
23/08/2022,6,Perc. S/cred,"145,05",,"-23.695.549,27"
23/08/2022,6,Perc. S/cred,"918,55",,"-23.542.313,32"
23/08/2022,6,Perc. S/cred,"1.093,93",,"-23.359.073,56"
23/08/2022,6,Perc. S/cred,"4.415,89",,"-22.621.997,17"
23/08/2022,6,Perc. S/cred,"723,16",,"-22.497.054,66"
23/08/2022,6,Perc. S/cred,"1.006,53",,"-22.328.575,80"
23/08/2022,6,Perc. S/cred,"1.006,53",,"-22.159.813,56"
23/08/2022,6,Perc. S/cred,"2.225,79",,"-21.787.841,43"
23/08/2022,6,Perc. S/cred,"9.567,36",,"-20.191.055,64"
23/08/2022,6,Perc. S/cred,"972,45",,"-20.019.413,26"
23/08/2022,6,Perc. S/cred,"3.646,48",,"-19.410.694,73"
23/08/2022,6,Perc. S/cred,"346,70",,"-19.349.264,60"
23/08/2022,6,Perc. S/cred,"2.281,75",,"-18.968.626,90"
23/08/2022,6,Perc. S/cred,"433,08",,"-18.894.165,75"
23/08/2022,6,Perc. S/cred,"9.000,00",,"-17.393.732,67"
23/08/2022,6,Perc. S/cred,"615,74",,"-17.282.109,00"
23/08/2022,6,Perc. S/cred,"1.853,42",,"-16.972.590,45"
23/08/2022,6,Perc. S/cred,"12.000,00",,"-14.970.737,03"
23/08/2022,6,Perc. S/cred,"14.400,00",,"-12.558.737,03"
23/08/2022,6,Perc. S/cred,"6.000,00",,"-11.544.337,03"
23/08/2022,6,Perc. S/cred,"1.630,89",,"-11.266.521,77"
23/08/2022,6,Perc. S/cred,"9.000,00",,"-9.764.890,88"
23/08/2022,6,Perc. S/cred,"12.000,00",,"-7.755.890,88"
23/08/2022,6,Perc. S/cred,"4.232,42",,"-7.038.486,93"
23/08/2022,6,Perc. S/cred,"2.881,04",,"-6.554.081,76"
23/08/2022,6,Perc. S/cred,"112,50",,"-6.532.451,24"
23/08/2022,6,Perc. S/cred,"406,84",,"-6.464.531,54"
23/08/2022,6,Perc. S/cred,"179,88",,"-6.434.144,03"
23/08/2022,6,Perc. S/cred,"1.307,00",,"-6.216.130,92"
22/08/2022,6,Perc. S/cred,"2,07",,"-6.214.823,92"
22/08/2022,6,Perc. S/cred,"0,43",,"-6.214.821,85"
22/08/2022,6,Perc. S/cred,"0,21",,"-6.214.821,42"
22/08/2022,6,Perc. S/cred,"0,04",,"-6.214.821,21"
22/08/2022,6,Perc. S/cred,"1,80",,"-6.214.821,17"
22/08/2022,6,Perc. S/cred,"0,38",,"-6.214.819,37"
22/08/2022,4,Comisiones,"345,00",,"-6.214.818,99"
22/08/2022,2,IVA 21%,"72,45",,"-6.214.473,99"
22/08/2022,4,Comisiones,"35,00",,"-6.214.401,54"
22/08/2022,2,IVA 21%,"7,35",,"-6.214.366,54"
22/08/2022,4,Comisiones,"300,00",,"-6.214.359,19"
22/08/2022,2,IVA 21%,"63,00",,"-6.214.059,19"
22/08/2022,6,Perc. S/cred,"300,00",,"-6.263.996,19"
22/08/2022,6,Perc. S/cred,"5,40",,"-6.263.696,19"
22/08/2022,8,IIBB,"900,00",,"-6.263.690,79"
22/08/2022,6,Perc. S/cred,"13.751,02",,"-1.970.954,00"
22/08/2022,6,Perc. S/cred,"11.400,00",,"-57.202,98"
22/08/2022,11,Cred.Compu,,"38.500.000,00","14.454.197,02"
22/08/2022,6,Perc. S/cred,"975,35",,"-23.883.244,98"
22/08/2022,6,Perc. S/cred,"1.186,31",,"-23.684.550,91"
22/08/2022,6,Perc. S/cred,"516,39",,"-23.597.299,12"
22/08/2022,6,Perc. S/cred,"712,24",,"-23.478.075,75"
22/08/2022,6,Perc. S/cred,"697,93",,"-23.361.042,47"
22/08/2022,6,Perc. S/cred,"155,26",,"-23.334.467,29"
22/08/2022,6,Perc. S/cred,"9.000,00",,"-21.834.312,03"
22/08/2022,6,Perc. S/cred,"12.000,00",,"-19.825.312,03"
22/08/2022,6,Perc. S/cred,"6.000,00",,"-18.813.312,03"
22/08/2022,6,Perc. S/cred,"895,22",,"-18.658.108,98"
22/08/2022,6,Perc. S/cred,"12.000,00",,"-16.657.213,76"
22/08/2022,6,Perc. S/cred,"302,94",,"-16.594.723,76"
22/08/2022,6,Perc. S/cred,"1.439,57",,"-16.354.493,05"
22/08/2022,6,Perc. S/cred,"1.093,93",,"-16.170.732,27"
22/08/2022,6,Perc. S/cred,"3.164,90",,"-15.642.154,82"
22/08/2022,6,Perc. S/cred,"4.177,97",,"-14.942.661,92"
19/08/2022,6,Perc. S/cred,"23,50",,"-14.938.483,95"
19/08/2022,6,Perc. S/cred,"0,21",,"-14.938.460,45"
19/08/2022,6,Perc. S/cred,"0,04",,"-14.938.460,24"
19/08/2022,6,Perc. S/cred,"3,45",,"-14.938.460,20"
19/08/2022,6,Perc. S/cred,"0,72",,"-14.938.456,75"
19/08/2022,4,Comisiones,"575,00",,"-14.938.456,03"
19/08/2022,2,IVA 21%,"120,75",,"-14.937.881,03"
19/08/2022,8,IIBB,"0,58",,"-14.937.760,28"
19/08/2022,4,Comisiones,"35,00",,"-14.937.759,70"
19/08/2022,2,IVA 21%,"7,35",,"-14.937.724,70"
19/08/2022,6,Perc. S/cred,"14.286,64",,"-17.318.824,00"
19/08/2022,6,Perc. S/cred,"257,16",,"-17.304.537,36"
19/08/2022,8,IIBB,"42.859,92",,"-17.304.280,20"
19/08/2022,6,Perc. S/cred,"8.471,16",,"-6.749.560,91"
19/08/2022,6,Perc. S/cred,"14.960,35",,"-4.247.697,94"
19/08/2022,6,Perc. S/cred,"162,14",,"-4.205.715,09"
19/08/2022,6,Perc. S/cred,"54,80",,"-4.196.418,95"
19/08/2022,6,Perc. S/cred,"528,00",,"-4.108.364,15"
19/08/2022,6,Perc. S/cred,"661,57",,"-3.997.574,15"
19/08/2022,6,Perc. S/cred,"1.177,71",,"-3.800.627,41"
19/08/2022,6,Perc. S/cred,"710,26",,"-3.681.073,64"
19/08/2022,8,IIBB,"120.238,72",,"-10.360.292,41"
19/08/2022,6,Perc. S/cred,"40.079,57",,"-10.240.053,69"
19/08/2022,6,Perc. S/cred,"721,43",,"-10.199.974,12"
19/08/2022,6,Perc. S/cred,"300,00",,"-10.149.252,69"
19/08/2022,6,Perc. S/cred,"60,00",,"-10.138.952,69"
19/08/2022,6,Perc. S/cred,"90,00",,"-10.123.892,69"
19/08/2022,6,Perc. S/cred,"90,00",,"-10.108.802,69"
19/08/2022,6,Perc. S/cred,"90,00",,"-10.093.712,69"
19/08/2022,6,Perc. S/cred,"90,00",,"-10.078.622,69"
19/08/2022,6,Perc. S/cred,"90,00",,"-10.063.532,69"
19/08/2022,6,Perc. S/cred,"480,00",,"-9.983.442,69"
19/08/2022,6,Perc. S/cred,"120,00",,"-9.962.962,69"
19/08/2022,6,Perc. S/cred,"60,00",,"-9.952.842,69"
19/08/2022,6,Perc. S/cred,"90,00",,"-9.937.782,69"
19/08/2022,6,Perc. S/cred,"90,00",,"-9.922.692,69"
19/08/2022,6,Perc. S/cred,"90,00",,"-9.907.602,69"
19/08/2022,6,Perc. S/cred,"60,00",,"-9.897.512,69"
19/08/2022,6,Perc. S/cred,"90,00",,"-9.882.452,69"
19/08/2022,6,Perc. S/cred,"90,00",,"-9.867.362,69"
19/08/2022,6,Perc. S/cred,"90,00",,"-9.852.272,69"
19/08/2022,6,Perc. S/cred,"300,00",,"-9.802.182,69"
19/08/2022,6,Perc. S/cred,"60,00",,"-9.791.882,69"
19/08/2022,6,Perc. S/cred,"60,00",,"-9.781.822,69"
19/08/2022,6,Perc. S/cred,"90,00",,"-9.766.762,69"
19/08/2022,6,Perc. S/cred,"60,00",,"-9.756.672,69"
19/08/2022,6,Perc. S/cred,"90,00",,"-9.741.612,69"
19/08/2022,6,Perc. S/cred,"90,00",,"-9.726.522,69"
19/08/2022,6,Perc. S/cred,"60,00",,"-9.716.432,69"
19/08/2022,6,Perc. S/cred,"60,00",,"-9.706.372,69"
19/08/2022,6,Perc. S/cred,"90,00",,"-9.691.312,69"
19/08/2022,6,Perc. S/cred,"90,00",,"-9.676.222,69"
19/08/2022,6,Perc. S/cred,"90,00",,"-9.661.132,69"
19/08/2022,6,Perc. S/cred,"48,00",,"-9.653.042,69"
19/08/2022,6,Perc. S/cred,"90,00",,"-9.637.994,69"
19/08/2022,6,Perc. S/cred,"60,00",,"-9.627.904,69"
19/08/2022,6,Perc. S/cred,"90,00",,"-9.612.844,69"
19/08/2022,6,Perc. S/cred,"1.539,89",,"-9.356.105,69"
19/08/2022,6,Perc. S/cred,"90,00",,"-9.339.565,80"
19/08/2022,6,Perc. S/cred,"210,00",,"-9.304.475,80"
19/08/2022,6,Perc. S/cred,"90,00",,"-9.289.265,80"
19/08/2022,6,Perc. S/cred,"90,00",,"-9.274.175,80"
19/08/2022,6,Perc. S/cred,"90,00",,"-9.259.085,80"
19/08/2022,6,Perc. S/cred,"120,00",,"-9.238.995,80"
19/08/2022,6,Perc. S/cred,"60,00",,"-9.228.875,80"
19/08/2022,6,Perc. S/cred,"120,00",,"-9.208.815,80"
19/08/2022,6,Perc. S/cred,"90,00",,"-9.193.695,80"
19/08/2022,6,Perc. S/cred,"90,00",,"-9.178.605,80"
19/08/2022,6,Perc. S/cred,"60,00",,"-9.168.515,80"
19/08/2022,6,Perc. S/cred,"90,00",,"-9.153.455,80"
19/08/2022,6,Perc. S/cred,"60,00",,"-9.143.365,80"
19/08/2022,6,Perc. S/cred,"450,00",,"-9.068.305,80"
19/08/2022,6,Perc. S/cred,"60,00",,"-9.057.855,80"
19/08/2022,6,Perc. S/cred,"90,00",,"-9.042.795,80"
19/08/2022,6,Perc. S/cred,"60,00",,"-9.032.705,80"
19/08/2022,6,Perc. S/cred,"90,00",,"-9.017.645,80"
19/08/2022,6,Perc. S/cred,"90,00",,"-9.002.555,80"
19/08/2022,6,Perc. S/cred,"90,00",,"-8.987.465,80"
19/08/2022,6,Perc. S/cred,"60,00",,"-8.977.375,80"
19/08/2022,6,Perc. S/cred,"60,00",,"-8.967.315,80"
19/08/2022,6,Perc. S/cred,"180,00",,"-8.937.255,80"
19/08/2022,6,Perc. S/cred,"120,00",,"-8.917.075,80"
19/08/2022,6,Perc. S/cred,"90,00",,"-8.901.955,80"
19/08/2022,6,Perc. S/cred,"90,00",,"-8.886.865,80"
19/08/2022,6,Perc. S/cred,"90,00",,"-8.871.775,80"
19/08/2022,6,Perc. S/cred,"360,00",,"-8.811.685,80"
19/08/2022,6,Perc. S/cred,"60,00",,"-8.801.325,80"
19/08/2022,6,Perc. S/cred,"120,00",,"-8.781.265,80"
19/08/2022,6,Perc. S/cred,"2.820,00",,"-8.311.145,80"
19/08/2022,6,Perc. S/cred,"4.980,00",,"-7.478.325,80"
19/08/2022,6,Perc. S/cred,"7.620,00",,"-6.203.345,80"
19/08/2022,8,IIBB,"390.865,55",,"-27.910.478,55"
19/08/2022,1,Intereses,"149.963,93",,"-27.519.613,00"
19/08/2022,1,Intereses,"39.185,11",,"-27.369.649,07"
19/08/2022,2,IVA 21%,"15.746,21",,"-27.330.463,96"
19/08/2022,2,IVA 21%,"4.114,44",,"-27.314.717,75"
19/08/2022,8,IIBB,"149,96",,"-27.307.766,07"
19/08/2022,8,IIBB,"39,19",,"-27.307.616,11"
19/08/2022,6,Perc. S/cred,"899,78",,"-27.307.576,92"
19/08/2022,6,Perc. S/cred,"235,11",,"-27.306.677,14"
19/08/2022,6,Perc. S/cred,"94,48",,"-27.306.442,03"
19/08/2022,6,Perc. S/cred,"24,69",,"-27.306.347,55"
19/08/2022,6,Perc. S/cred,"13,50",,"-27.306.322,86"
19/08/2022,6,Perc. S/cred,"3,53",,"-27.306.309,36"
19/08/2022,6,Perc. S/cred,"0,90",,"-27.306.305,83"
19/08/2022,6,Perc. S/cred,"0,24",,"-27.306.304,93"
19/08/2022,10,Sellado,"3.916,12",,"-27.306.304,69"
19/08/2022,6,Perc. S/cred,"95,43",,"-27.286.483,76"
19/08/2022,6,Perc. S/cred,"623,88",,"-27.182.407,78"
19/08/2022,6,Perc. S/cred,"93,15",,"-27.166.258,90"
19/08/2022,6,Perc. S/cred,"9.000,00",,"-25.666.165,75"
19/08/2022,6,Perc. S/cred,"12.000,00",,"-23.657.165,75"
19/08/2022,6,Perc. S/cred,"6.000,00",,"-22.645.165,75"
19/08/2022,6,Perc. S/cred,"12.000,00",,"-20.639.165,75"
19/08/2022,6,Perc. S/cred,"5.689,71",,"-19.678.880,50"
19/08/2022,6,Perc. S/cred,"4.177,97",,"-18.976.862,79"
19/08/2022,6,Perc. S/cred,"892,13",,"-18.823.996,95"
18/08/2022,6,Perc. S/cred,"10.200,00",,"-18.823.104,82"
18/08/2022,6,Perc. S/cred,"6,44",,"-18.812.904,82"
18/08/2022,6,Perc. S/cred,"0,21",,"-18.812.898,38"
18/08/2022,6,Perc. S/cred,"0,04",,"-18.812.898,17"
18/08/2022,4,Comisiones,"35,00",,"-18.812.898,13"
18/08/2022,2,IVA 21%,"7,35",,"-18.812.863,13"
18/08/2022,8,IIBB,"66.503,56",,"-20.807.498,12"
18/08/2022,8,IIBB,"139.171,91",,"-28.472.767,08"
18/08/2022,6,Perc. S/cred,"46.390,64",,"-28.333.595,17"
18/08/2022,6,Perc. S/cred,"835,03",,"-28.287.204,53"
18/08/2022,1,Intereses,"49.210,96",,"-28.286.369,50"
18/08/2022,2,IVA 21%,"5.167,15",,"-28.237.158,54"
18/08/2022,8,IIBB,"49,21",,"-28.231.253,23"
18/08/2022,6,Perc. S/cred,"295,27",,"-28.231.204,02"
18/08/2022,6,Perc. S/cred,"31,00",,"-28.230.908,75"
18/08/2022,6,Perc. S/cred,"4,43",,"-28.230.877,75"
18/08/2022,6,Perc. S/cred,"0,30",,"-28.230.873,32"
18/08/2022,10,Sellado,"1.073,67",,"-28.230.873,02"
18/08/2022,6,Perc. S/cred,"569,07",,"-28.134.955,05"
18/08/2022,6,Perc. S/cred,"580,49",,"-28.037.637,39"
18/08/2022,6,Perc. S/cred,"107,03",,"-28.019.218,90"
18/08/2022,6,Perc. S/cred,"235,34",,"-27.979.888,62"
18/08/2022,6,Perc. S/cred,"921,88",,"-27.826.007,08"
18/08/2022,6,Perc. S/cred,"1.379,30",,"-27.595.202,65"
18/08/2022,6,Perc. S/cred,"207,47",,"-27.559.245,36"
18/08/2022,6,Perc. S/cred,"12.000,00",,"-25.559.037,89"
18/08/2022,6,Perc. S/cred,"527,02",,"-25.459.200,61"
18/08/2022,6,Perc. S/cred,"2.332,08",,"-25.069.993,59"
18/08/2022,6,Perc. S/cred,"4.177,97",,"-24.371.333,51"
18/08/2022,6,Perc. S/cred,"194,60",,"-24.334.721,96"
18/08/2022,6,Perc. S/cred,"843,57",,"-24.193.931,61"
18/08/2022,6,Perc. S/cred,"9.000,00",,"-22.693.088,04"
18/08/2022,6,Perc. S/cred,"12.000,00",,"-20.684.088,04"
18/08/2022,6,Perc. S/cred,"6.000,00",,"-19.672.088,04"
18/08/2022,6,Perc. S/cred,"168,75",,"-19.637.963,83"
18/08/2022,6,Perc. S/cred,"269,83",,"-19.592.824,07"
17/08/2022,6,Perc. S/cred,"0,21",,"-19.592.554,24"
17/08/2022,6,Perc. S/cred,"0,04",,"-19.592.554,03"
17/08/2022,4,Comisiones,"35,00",,"-19.592.553,99"
17/08/2022,2,IVA 21%,"7,35",,"-19.592.518,99"
17/08/2022,8,IIBB,"500,18",,"-27.644.299,45"
17/08/2022,8,IIBB,"49.008,70",,"-30.366.504,73"
17/08/2022,6,Perc. S/cred,"656,14",,"-30.208.138,71"
17/08/2022,6,Perc. S/cred,"999,50",,"-30.040.899,82"
17/08/2022,6,Perc. S/cred,"700,49",,"-29.923.151,60"
17/08/2022,6,Perc. S/cred,"2.909,67",,"-29.437.506,50"
17/08/2022,6,Perc. S/cred,"806,33",,"-29.300.208,03"
17/08/2022,6,Perc. S/cred,"505,12",,"-29.215.215,47"
17/08/2022,6,Perc. S/cred,"2.685,27",,"-28.767.165,10"
17/08/2022,6,Perc. S/cred,"1.624,37",,"-28.493.751,52"
17/08/2022,6,Perc. S/cred,"9.360,23",,"-26.932.088,92"
17/08/2022,6,Perc. S/cred,"54,00",,"-26.913.728,69"
17/08/2022,6,Perc. S/cred,"797,96",,"-26.780.681,88"
17/08/2022,6,Perc. S/cred,"1.226,97",,"-26.575.389,34"
17/08/2022,6,Perc. S/cred,"505,50",,"-26.489.912,09"
17/08/2022,6,Perc. S/cred,"6.844,70",,"-25.348.623,93"
17/08/2022,6,Perc. S/cred,"603,01",,"-25.241.278,27"
17/08/2022,6,Perc. S/cred,"718,87",,"-25.120.864,04"
17/08/2022,6,Perc. S/cred,"12.680,71",,"-23.006.693,55"
17/08/2022,6,Perc. S/cred,"1.612,00",,"-22.725.345,39"
17/08/2022,6,Perc. S/cred,"723,16",,"-22.603.206,78"
17/08/2022,6,Perc. S/cred,"610,19",,"-22.500.786,03"
17/08/2022,6,Perc. S/cred,"3.338,69",,"-21.943.727,44"
17/08/2022,6,Perc. S/cred,"4.177,97",,"-21.244.060,75"
17/08/2022,6,Perc. S/cred,"520,05",,"-21.153.207,30"
17/08/2022,6,Perc. S/cred,"1.186,70",,"-20.954.904,75"
17/08/2022,6,Perc. S/cred,"648,81",,"-20.845.583,29"
17/08/2022,6,Perc. S/cred,"117,71",,"-20.825.315,98"
17/08/2022,6,Perc. S/cred,"526,86",,"-20.737.388,02"
17/08/2022,6,Perc. S/cred,"676,53",,"-20.624.106,63"
17/08/2022,6,Perc. S/cred,"667,00",,"-20.512.263,83"
17/08/2022,6,Perc. S/cred,"649,48",,"-20.403.350,91"
17/08/2022,6,Perc. S/cred,"604,04",,"-20.302.027,43"
17/08/2022,6,Perc. S/cred,"913,85",,"-20.149.115,13"
17/08/2022,6,Perc. S/cred,"9.000,00",,"-18.648.201,28"
17/08/2022,6,Perc. S/cred,"4.277,60",,"-17.926.267,45"
17/08/2022,6,Perc. S/cred,"4.246,20",,"-17.214.289,50"
17/08/2022,6,Perc. S/cred,"1.853,42",,"-16.901.140,49"
17/08/2022,6,Perc. S/cred,"12.000,00",,"-14.899.287,07"
17/08/2022,6,Perc. S/cred,"6.000,00",,"-13.887.287,07"
17/08/2022,6,Perc. S/cred,"12.497,57",,"-11.798.358,38"
17/08/2022,6,Perc. S/cred,"987,61",,"-11.621.259,48"
17/08/2022,6,Perc. S/cred,"987,61",,"-11.455.670,53"
17/08/2022,6,Perc. S/cred,"82,96",,"-11.440.856,88"
17/08/2022,6,Perc. S/cred,"545,22",,"-11.349.903,92"
17/08/2022,6,Perc. S/cred,"924,72",,"-11.195.238,21"
17/08/2022,6,Perc. S/cred,"1.960,50",,"-10.867.563,65"
17/08/2022,6,Perc. S/cred,"610,26",,"-10.763.892,35"
16/08/2022,6,Perc. S/cred,"5.064,88",,"-9.349.151,20"
16/08/2022,6,Perc. S/cred,"3.419,91",,"-9.344.086,32"
16/08/2022,6,Perc. S/cred,"37,87",,"-9.934.354,94"
16/08/2022,6,Perc. S/cred,"997,15",,"-9.768.125,59"
16/08/2022,6,Perc. S/cred,"952,13",,"-9.608.440,38"
16/08/2022,6,Perc. S/cred,"957,60",,"-9.447.888,25"
16/08/2022,6,Perc. S/cred,"958,72",,"-9.287.143,95"
16/08/2022,6,Perc. S/cred,"966,23",,"-9.125.146,58"
16/08/2022,6,Perc. S/cred,"966,25",,"-8.963.139,39"
16/08/2022,6,Perc. S/cred,"979,16",,"-8.798.979,14"
16/08/2022,6,Perc. S/cred,"986,98",,"-8.633.503,89"
16/08/2022,6,Perc. S/cred,"985,32",,"-8.468.296,91"
16/08/2022,6,Perc. S/cred,"988,82",,"-8.302.508,09"
16/08/2022,6,Perc. S/cred,"993,78",,"-8.135.889,27"
16/08/2022,6,Perc. S/cred,"1.001,85",,"-7.967.920,49"
16/08/2022,6,Perc. S/cred,"1.075,73",,"-7.787.630,84"
16/08/2022,6,Perc. S/cred,"1.002,34",,"-7.619.498,61"
16/08/2022,6,Perc. S/cred,"1.005,22",,"-7.450.960,27"
16/08/2022,6,Perc. S/cred,"1.016,29",,"-7.280.573,55"
16/08/2022,6,Perc. S/cred,"1.022,93",,"-7.109.069,26"
16/08/2022,6,Perc. S/cred,"1.025,68",,"-6.937.098,88"
16/08/2022,6,Perc. S/cred,"1.024,63",,"-6.765.301,20"
16/08/2022,6,Perc. S/cred,"1.027,74",,"-6.592.985,87"
16/08/2022,6,Perc. S/cred,"1.028,31",,"-6.420.572,63"
16/08/2022,6,Perc. S/cred,"1.028,23",,"-6.248.172,32"
16/08/2022,6,Perc. S/cred,"1.032,56",,"-6.075.051,34"
16/08/2022,6,Perc. S/cred,"951,18",,"-5.915.488,51"
16/08/2022,6,Perc. S/cred,"941,10",,"-5.757.687,33"
16/08/2022,6,Perc. S/cred,"948,98",,"-5.598.582,63"
16/08/2022,6,Perc. S/cred,"935,55",,"-5.441.708,11"
16/08/2022,6,Perc. S/cred,"775,34",,"-5.311.549,81"
16/08/2022,6,Perc. S/cred,"780,23",,"-5.180.736,47"
16/08/2022,6,Perc. S/cred,"782,68",,"-5.049.508,83"
16/08/2022,6,Perc. S/cred,"793,54",,"-4.916.468,94"
16/08/2022,6,Perc. S/cred,"795,90",,"-4.783.025,40"
16/08/2022,6,Perc. S/cred,"798,78",,"-4.649.099,50"
16/08/2022,6,Perc. S/cred,"804,96",,"-4.514.140,72"
16/08/2022,6,Perc. S/cred,"808,00",,"-4.378.669,68"
16/08/2022,6,Perc. S/cred,"814,50",,"-4.242.111,68"
16/08/2022,6,Perc. S/cred,"847,89",,"-4.099.981,91"
16/08/2022,6,Perc. S/cred,"854,08",,"-3.956.786,78"
16/08/2022,6,Perc. S/cred,"856,49",,"-3.813.184,35"
16/08/2022,6,Perc. S/cred,"861,45",,"-3.668.753,36"
16/08/2022,6,Perc. S/cred,"861,84",,"-3.524.251,91"
16/08/2022,6,Perc. S/cred,"866,31",,"-3.379.005,88"
16/08/2022,6,Perc. S/cred,"867,62",,"-3.233.535,76"
16/08/2022,6,Perc. S/cred,"867,96",,"-3.088.008,14"
16/08/2022,6,Perc. S/cred,"869,26",,"-2.942.263,58"
16/08/2022,6,Perc. S/cred,"874,56",,"-2.795.634,32"
16/08/2022,6,Perc. S/cred,"876,78",,"-2.648.629,10"
16/08/2022,6,Perc. S/cred,"916,79",,"-2.494.954,12"
16/08/2022,6,Perc. S/cred,"1.055,33",,"-2.318.148,23"
16/08/2022,6,Perc. S/cred,"1.084,55",,"-2.136.334,50"
16/08/2022,6,Perc. S/cred,"1.889,37",,"-1.820.354,95"
16/08/2022,6,Perc. S/cred,"48,00",,"-1.810.465,58"
16/08/2022,6,Perc. S/cred,"1.547,67",,"-1.552.472,70"
16/08/2022,6,Perc. S/cred,"1.553,40",,"-1.292.024,43"
16/08/2022,6,Perc. S/cred,"1.576,84",,"-1.027.664,43"
16/08/2022,6,Perc. S/cred,"1.649,93",,"-751.099,48"
16/08/2022,6,Perc. S/cred,"1.664,37",,"-472.054,10"
16/08/2022,6,Perc. S/cred,"1.736,63",,"-180.951,10"
16/08/2022,6,Perc. S/cred,"1.684,35",,"101.510,53"
16/08/2022,6,Perc. S/cred,"1.761,83",,"396.833,71"
16/08/2022,6,Perc. S/cred,"1.806,42",,"699.665,05"
16/08/2022,6,Perc. S/cred,"2.214,83",,"1.070.609,47"
16/08/2022,6,Perc. S/cred,"1.125,54",,"1.260.414,93"
16/08/2022,6,Perc. S/cred,"2.356,65",,"1.654.316,12"
16/08/2022,6,Perc. S/cred,"2.449,04",,"2.064.846,19"
16/08/2022,6,Perc. S/cred,"2.368,77",,"2.462.090,28"
16/08/2022,6,Perc. S/cred,"2.472,56",,"2.876.552,90"
16/08/2022,6,Perc. S/cred,"2.587,13",,"3.310.213,66"
16/08/2022,6,Perc. S/cred,"2.614,97",,"3.748.628,49"
16/08/2022,6,Perc. S/cred,"2.779,15",,"4.214.435,88"
16/08/2022,6,Perc. S/cred,"2.847,33",,"4.691.769,77"
16/08/2022,6,Perc. S/cred,"3.120,85",,"5.214.758,04"
16/08/2022,6,Perc. S/cred,"3.289,13",,"5.766.066,40"
16/08/2022,6,Perc. S/cred,"1.476,04",,"6.015.362,73"
16/08/2022,6,Perc. S/cred,"1.468,66",,"6.261.614,77"
16/08/2022,6,Perc. S/cred,"1.448,70",,"6.504.533,32"
16/08/2022,6,Perc. S/cred,"1.425,66",,"6.743.592,41"
16/08/2022,6,Perc. S/cred,"1.137,10",,"6.934.534,30"
16/08/2022,6,Perc. S/cred,"1.144,94",,"7.126.494,30"
16/08/2022,6,Perc. S/cred,"1.166,90",,"7.322.122,74"
16/08/2022,6,Perc. S/cred,"1.172,25",,"7.518.664,64"
16/08/2022,6,Perc. S/cred,"1.172,32",,"7.715.223,56"
16/08/2022,6,Perc. S/cred,"1.183,97",,"7.913.724,12"
16/08/2022,6,Perc. S/cred,"1.191,80",,"8.113.541,69"
16/08/2022,6,Perc. S/cred,"1.193,51",,"8.313.651,87"
16/08/2022,6,Perc. S/cred,"1.203,71",,"8.515.463,10"
16/08/2022,6,Perc. S/cred,"1.226,82",,"8.721.136,31"
16/08/2022,6,Perc. S/cred,"1.261,55",,"8.932.620,64"
16/08/2022,6,Perc. S/cred,"1.291,10",,"9.149.066,19"
16/08/2022,6,Perc. S/cred,"1.310,75",,"9.368.816,39"
16/08/2022,6,Perc. S/cred,"1.337,18",,"9.592.990,93"
16/08/2022,6,Perc. S/cred,"1.338,39",,"9.817.392,93"
16/08/2022,6,Perc. S/cred,"1.340,91",,"10.042.215,57"
16/08/2022,6,Perc. S/cred,"1.343,44",,"10.267.462,48"
16/08/2022,6,Perc. S/cred,"1.360,22",,"10.495.509,35"
16/08/2022,6,Perc. S/cred,"1.370,33",,"10.725.257,17"
16/08/2022,6,Perc. S/cred,"1.409,07",,"10.961.471,70"
16/08/2022,6,Perc. S/cred,"1.400,16",,"11.196.240,71"
16/08/2022,6,Perc. S/cred,"767,81",,"11.325.609,11"
16/08/2022,6,Perc. S/cred,"754,76",,"11.452.170,51"
16/08/2022,6,Perc. S/cred,"750,60",,"11.578.025,27"
16/08/2022,6,Perc. S/cred,"400,40",,"11.645.508,87"
16/08/2022,6,Perc. S/cred,"335,10",,"11.701.758,90"
16/08/2022,6,Perc. S/cred,"346,19",,"11.759.792,00"
16/08/2022,6,Perc. S/cred,"351,80",,"11.818.771,30"
16/08/2022,6,Perc. S/cred,"351,12",,"11.877.643,10"
16/08/2022,6,Perc. S/cred,"355,17",,"11.937.188,96"
16/08/2022,6,Perc. S/cred,"376,60",,"12.000.310,13"
16/08/2022,6,Perc. S/cred,"389,63",,"12.065.625,42"
16/08/2022,6,Perc. S/cred,"393,66",,"12.131.625,05"
16/08/2022,6,Perc. S/cred,"398,00",,"12.198.351,56"
16/08/2022,6,Perc. S/cred,"416,20",,"12.268.115,56"
16/08/2022,6,Perc. S/cred,"723,92",,"12.389.185,76"
16/08/2022,6,Perc. S/cred,"418,44",,"12.459.649,68"
16/08/2022,6,Perc. S/cred,"419,76",,"12.530.028,73"
16/08/2022,6,Perc. S/cred,"430,52",,"12.602.201,86"
16/08/2022,6,Perc. S/cred,"422,35",,"12.673.024,38"
16/08/2022,6,Perc. S/cred,"439,00",,"12.746.612,73"
16/08/2022,6,Perc. S/cred,"444,30",,"12.821.101,73"
16/08/2022,6,Perc. S/cred,"445,79",,"12.895.844,58"
16/08/2022,6,Perc. S/cred,"446,02",,"12.970.626,37"
